Age,Data,Variable,Author,onetal21tag
-5362.33870967744,-10.591,SofularC13,gokturketal11C13,control
-5374.22580645164,-10.64,SofularC13,gokturketal11C13,control
-5386.11290322583,-10.793,SofularC13,gokturketal11C13,control
-5398,-10.762,SofularC13,gokturketal11C13,control
-5401.41463414634,-10.538,SofularC13,gokturketal11C13,control
-5404.82926829268,-10.332,SofularC13,gokturketal11C13,control
-5408.24390243902,-10.697,SofularC13,gokturketal11C13,control
-5411.65853658537,-10.688,SofularC13,gokturketal11C13,control
-5415.07317073171,-10.626,SofularC13,gokturketal11C13,control
-5418.48780487805,-10.679,SofularC13,gokturketal11C13,control
-5421.90243902439,-10.698,SofularC13,gokturketal11C13,control
-5425.31707317073,-10.566,SofularC13,gokturketal11C13,control
-5428.73170731707,-10.239,SofularC13,gokturketal11C13,control
-5432.14634146342,-10.392,SofularC13,gokturketal11C13,control
-5435.56097560976,-10.147,SofularC13,gokturketal11C13,control
-5438.9756097561,-10.318,SofularC13,gokturketal11C13,control
-5442.39024390244,-10.448,SofularC13,gokturketal11C13,control
-5445.80487804878,-10.819,SofularC13,gokturketal11C13,control
-5449.21951219512,-10.677,SofularC13,gokturketal11C13,control
-5452.63414634146,-10.753,SofularC13,gokturketal11C13,control
-5456.04878048781,-10.866,SofularC13,gokturketal11C13,control
-5459.46341463415,-10.691,SofularC13,gokturketal11C13,control
-5462.87804878049,-10.695,SofularC13,gokturketal11C13,control
-5466.29268292683,-10.307,SofularC13,gokturketal11C13,control
-5469.70731707317,-10.171,SofularC13,gokturketal11C13,control
-5473.12195121951,-9.954,SofularC13,gokturketal11C13,control
-5476.53658536586,-10.04,SofularC13,gokturketal11C13,control
-5479.9512195122,-10.528,SofularC13,gokturketal11C13,control
-5483.36585365854,-10.51,SofularC13,gokturketal11C13,control
-5486.78048780488,-10.497,SofularC13,gokturketal11C13,control
-5490.19512195122,-10.488,SofularC13,gokturketal11C13,control
-5493.60975609756,-10.749,SofularC13,gokturketal11C13,control
-5497.0243902439,-10.948,SofularC13,gokturketal11C13,control
-5500.43902439025,-10.744,SofularC13,gokturketal11C13,control
-5503.85365853659,-10.797,SofularC13,gokturketal11C13,control
-5507.26829268293,-10.676,SofularC13,gokturketal11C13,control
-5510.68292682927,-10.521,SofularC13,gokturketal11C13,control
-5514.09756097561,-10.493,SofularC13,gokturketal11C13,control
-5517.51219512195,-10.594,SofularC13,gokturketal11C13,control
-5520.9268292683,-10.402,SofularC13,gokturketal11C13,control
-5524.34146341464,-10.595,SofularC13,gokturketal11C13,control
-5527.75609756098,-10.685,SofularC13,gokturketal11C13,control
-5531.17073170732,-10.595,SofularC13,gokturketal11C13,control
-5534.58536585366,-10.423,SofularC13,gokturketal11C13,control
-5538,-10.43,SofularC13,gokturketal11C13,control
-5541.41463414634,-10.4675,SofularC13,gokturketal11C13,control
-5544.82926829269,-10.505,SofularC13,gokturketal11C13,control
-5548.24390243903,-10.706,SofularC13,gokturketal11C13,control
-5551.65853658537,-10.679,SofularC13,gokturketal11C13,control
-5555.07317073171,-10.813,SofularC13,gokturketal11C13,control
-5558.48780487805,-10.801,SofularC13,gokturketal11C13,control
-5561.90243902439,-10.612,SofularC13,gokturketal11C13,control
-5565.31707317074,-10.676,SofularC13,gokturketal11C13,control
-5568.73170731708,-10.684,SofularC13,gokturketal11C13,control
-5572.14634146342,-10.834,SofularC13,gokturketal11C13,control
-5575.56097560976,-10.888,SofularC13,gokturketal11C13,control
-5578.9756097561,-10.599,SofularC13,gokturketal11C13,control
-5582.39024390244,-10.854,SofularC13,gokturketal11C13,control
-5585.80487804878,-10.715,SofularC13,gokturketal11C13,control
-5589.21951219513,-10.748,SofularC13,gokturketal11C13,control
-5592.63414634147,-10.784,SofularC13,gokturketal11C13,control
-5596.04878048781,-10.792,SofularC13,gokturketal11C13,control
-5599.46341463415,-10.897,SofularC13,gokturketal11C13,control
-5602.87804878049,-10.8,SofularC13,gokturketal11C13,control
-5606.29268292683,-10.724,SofularC13,gokturketal11C13,control
-5609.70731707318,-10.751,SofularC13,gokturketal11C13,control
-5613.12195121952,-10.538,SofularC13,gokturketal11C13,control
-5616.53658536586,-10.373,SofularC13,gokturketal11C13,control
-5619.9512195122,-10.65,SofularC13,gokturketal11C13,control
-5623.36585365854,-10.716,SofularC13,gokturketal11C13,control
-5626.78048780488,-10.391,SofularC13,gokturketal11C13,control
-5630.19512195122,-10.614,SofularC13,gokturketal11C13,control
-5633.60975609757,-10.947,SofularC13,gokturketal11C13,control
-5637.02439024391,-10.959,SofularC13,gokturketal11C13,control
-5640.43902439025,-10.999,SofularC13,gokturketal11C13,control
-5643.85365853659,-10.985,SofularC13,gokturketal11C13,control
-5647.26829268293,-10.915,SofularC13,gokturketal11C13,control
-5650.68292682927,-10.716,SofularC13,gokturketal11C13,control
-5654.09756097562,-10.715,SofularC13,gokturketal11C13,control
-5657.51219512196,-10.632,SofularC13,gokturketal11C13,control
-5660.9268292683,-10.714,SofularC13,gokturketal11C13,control
-5664.34146341464,-10.956,SofularC13,gokturketal11C13,control
-5667.75609756098,-10.749,SofularC13,gokturketal11C13,control
-5671.17073170732,-10.665,SofularC13,gokturketal11C13,control
-5674.58536585366,-10.864,SofularC13,gokturketal11C13,control
-5678,-10.862,SofularC13,gokturketal11C13,control
-5684.625,-10.826,SofularC13,gokturketal11C13,control
-5691.25,-10.926,SofularC13,gokturketal11C13,control
-5697.875,-11.109,SofularC13,gokturketal11C13,control
-5704.5,-11.122,SofularC13,gokturketal11C13,control
-5711.125,-10.881,SofularC13,gokturketal11C13,control
-5717.75,-10.968,SofularC13,gokturketal11C13,control
-5724.375,-11.253,SofularC13,gokturketal11C13,control
-5731,-10.908,SofularC13,gokturketal11C13,control
-5737.625,-11.187,SofularC13,gokturketal11C13,control
-5744.25,-11.017,SofularC13,gokturketal11C13,control
-5750.875,-10.754,SofularC13,gokturketal11C13,control
-5757.5,-10.884,SofularC13,gokturketal11C13,control
-5764.125,-10.97,SofularC13,gokturketal11C13,control
-5770.75,-10.824,SofularC13,gokturketal11C13,control
-5777.375,-10.865,SofularC13,gokturketal11C13,control
-5784,-10.86,SofularC13,gokturketal11C13,control
-5790.625,-10.623,SofularC13,gokturketal11C13,control
-5797.25,-10.749,SofularC13,gokturketal11C13,control
-5803.875,-10.666,SofularC13,gokturketal11C13,control
-5810.5,-10.819,SofularC13,gokturketal11C13,control
-5817.125,-10.967,SofularC13,gokturketal11C13,control
-5823.75,-10.763,SofularC13,gokturketal11C13,control
-5830.375,-10.957,SofularC13,gokturketal11C13,control
-5837,-11.1,SofularC13,gokturketal11C13,control
-5846.83333333333,-11.069,SofularC13,gokturketal11C13,control
-5856.66666666667,-10.852,SofularC13,gokturketal11C13,control
-5866.5,-10.941,SofularC13,gokturketal11C13,control
-5876.33333333333,-11.3,SofularC13,gokturketal11C13,control
-5886.16666666667,-11.114,SofularC13,gokturketal11C13,control
-5896,-11.192,SofularC13,gokturketal11C13,control
-5905.83333333333,-11.463,SofularC13,gokturketal11C13,control
-5915.66666666667,-11.291,SofularC13,gokturketal11C13,control
-5925.5,-11.246,SofularC13,gokturketal11C13,control
-5935.33333333333,-11.103,SofularC13,gokturketal11C13,control
-5945.16666666667,-11.199,SofularC13,gokturketal11C13,control
-5955,-11.093,SofularC13,gokturketal11C13,control
-5964.83333333334,-11.003,SofularC13,gokturketal11C13,control
-5974.66666666667,-10.814,SofularC13,gokturketal11C13,control
-5984.5,-10.83,SofularC13,gokturketal11C13,control
-5994.33333333334,-10.338,SofularC13,gokturketal11C13,control
-6004.16666666667,-10.487,SofularC13,gokturketal11C13,control
-6014,-10.325,SofularC13,gokturketal11C13,control
-6034.35714285714,-10.019,SofularC13,gokturketal11C13,control
-6054.71428571429,-10.152,SofularC13,gokturketal11C13,control
-6075.07142857143,-9.984,SofularC13,gokturketal11C13,control
-6095.42857142857,-9.956,SofularC13,gokturketal11C13,control
-6115.78571428572,-9.904,SofularC13,gokturketal11C13,control
-6136.14285714286,-9.67,SofularC13,gokturketal11C13,control
-6156.5,-9.892,SofularC13,gokturketal11C13,control
-6176.85714285714,-10.086,SofularC13,gokturketal11C13,control
-6197.21428571429,-10.102,SofularC13,gokturketal11C13,control
-6217.57142857143,-9.981,SofularC13,gokturketal11C13,control
-6237.92857142857,-9.846,SofularC13,gokturketal11C13,control
-6258.28571428572,-10.058,SofularC13,gokturketal11C13,control
-6278.64285714286,-10.055,SofularC13,gokturketal11C13,control
-6299,-10.189,SofularC13,gokturketal11C13,control
-6301.81914893617,-9.987,SofularC13,gokturketal11C13,control
-6304.63829787234,-10.151,SofularC13,gokturketal11C13,control
-6307.45744680851,-10.04,SofularC13,gokturketal11C13,control
-6310.27659574468,-10.001,SofularC13,gokturketal11C13,control
-6313.09574468085,-9.978,SofularC13,gokturketal11C13,control
-6315.91489361702,-9.981,SofularC13,gokturketal11C13,control
-6318.73404255319,-9.937,SofularC13,gokturketal11C13,control
-6321.55319148936,-10.069,SofularC13,gokturketal11C13,control
-6324.37234042553,-10.255,SofularC13,gokturketal11C13,control
-6327.1914893617,-10.359,SofularC13,gokturketal11C13,control
-6330.01063829787,-10.115,SofularC13,gokturketal11C13,control
-6332.82978723404,-10.021,SofularC13,gokturketal11C13,control
-6335.64893617021,-10.281,SofularC13,gokturketal11C13,control
-6338.46808510638,-10.239,SofularC13,gokturketal11C13,control
-6341.28723404255,-10.413,SofularC13,gokturketal11C13,control
-6344.10638297872,-10.273,SofularC13,gokturketal11C13,control
-6346.92553191489,-10.365,SofularC13,gokturketal11C13,control
-6349.74468085106,-10.475,SofularC13,gokturketal11C13,control
-6352.56382978723,-10.669,SofularC13,gokturketal11C13,control
-6355.3829787234,-10.651,SofularC13,gokturketal11C13,control
-6358.20212765957,-10.598,SofularC13,gokturketal11C13,control
-6361.02127659573,-10.503,SofularC13,gokturketal11C13,control
-6363.8404255319,-10.171,SofularC13,gokturketal11C13,control
-6366.65957446807,-10.295,SofularC13,gokturketal11C13,control
-6369.47872340424,-10.377,SofularC13,gokturketal11C13,control
-6372.29787234041,-10.376,SofularC13,gokturketal11C13,control
-6375.11702127658,-10.278,SofularC13,gokturketal11C13,control
-6377.93617021275,-10.495,SofularC13,gokturketal11C13,control
-6380.75531914892,-10.455,SofularC13,gokturketal11C13,control
-6383.57446808509,-10.56,SofularC13,gokturketal11C13,control
-6386.39361702126,-10.497,SofularC13,gokturketal11C13,control
-6389.21276595743,-10.447,SofularC13,gokturketal11C13,control
-6392.0319148936,-9.947,SofularC13,gokturketal11C13,control
-6394.85106382977,-9.447,SofularC13,gokturketal11C13,control
-6397.67021276594,-10.757,SofularC13,gokturketal11C13,control
-6400.48936170211,-10.421,SofularC13,gokturketal11C13,control
-6403.30851063828,-10.431,SofularC13,gokturketal11C13,control
-6406.12765957445,-10.323,SofularC13,gokturketal11C13,control
-6408.94680851062,-10.441,SofularC13,gokturketal11C13,control
-6411.76595744679,-10.201,SofularC13,gokturketal11C13,control
-6414.58510638296,-10.45,SofularC13,gokturketal11C13,control
-6417.40425531913,-10.301,SofularC13,gokturketal11C13,control
-6420.2234042553,-10.595,SofularC13,gokturketal11C13,control
-6423.04255319147,-10.114,SofularC13,gokturketal11C13,control
-6425.86170212764,-10.281,SofularC13,gokturketal11C13,control
-6428.68085106381,-10.243,SofularC13,gokturketal11C13,control
-6431.49999999998,-10.092,SofularC13,gokturketal11C13,control
-6434.31914893615,-10.048,SofularC13,gokturketal11C13,control
-6437.13829787232,-10.03,SofularC13,gokturketal11C13,control
-6439.95744680849,-9.966,SofularC13,gokturketal11C13,control
-6442.77659574466,-10.024,SofularC13,gokturketal11C13,control
-6445.59574468083,-10.215,SofularC13,gokturketal11C13,control
-6448.414893617,-10.334,SofularC13,gokturketal11C13,control
-6451.23404255317,-10.312,SofularC13,gokturketal11C13,control
-6454.05319148934,-10.229,SofularC13,gokturketal11C13,control
-6456.87234042551,-10.386,SofularC13,gokturketal11C13,control
-6459.69148936168,-10.358,SofularC13,gokturketal11C13,control
-6462.51063829785,-10.405,SofularC13,gokturketal11C13,control
-6465.32978723402,-10.483,SofularC13,gokturketal11C13,control
-6468.14893617019,-10.477,SofularC13,gokturketal11C13,control
-6470.96808510636,-10.439,SofularC13,gokturketal11C13,control
-6473.78723404253,-10.288,SofularC13,gokturketal11C13,control
-6476.6063829787,-10.082,SofularC13,gokturketal11C13,control
-6479.42553191487,-10.133,SofularC13,gokturketal11C13,control
-6482.24468085103,-10.133,SofularC13,gokturketal11C13,control
-6485.0638297872,-10.259,SofularC13,gokturketal11C13,control
-6487.88297872337,-10.307,SofularC13,gokturketal11C13,control
-6490.70212765954,-10.574,SofularC13,gokturketal11C13,control
-6493.52127659571,-10.603,SofularC13,gokturketal11C13,control
-6496.34042553188,-10.395,SofularC13,gokturketal11C13,control
-6499.15957446805,-10.596,SofularC13,gokturketal11C13,control
-6501.97872340422,-10.151,SofularC13,gokturketal11C13,control
-6504.79787234039,-10.287,SofularC13,gokturketal11C13,control
-6507.61702127656,-10.271,SofularC13,gokturketal11C13,control
-6510.43617021273,-10.032,SofularC13,gokturketal11C13,control
-6513.2553191489,-10,SofularC13,gokturketal11C13,control
-6516.07446808507,-10.22,SofularC13,gokturketal11C13,control
-6518.89361702124,-10.1,SofularC13,gokturketal11C13,control
-6521.71276595741,-9.658,SofularC13,gokturketal11C13,control
-6524.53191489358,-9.98,SofularC13,gokturketal11C13,control
-6527.35106382975,-9.838,SofularC13,gokturketal11C13,control
-6530.17021276592,-9.794,SofularC13,gokturketal11C13,control
-6532.98936170209,-10.007,SofularC13,gokturketal11C13,control
-6535.80851063826,-9.801,SofularC13,gokturketal11C13,control
-6538.62765957443,-9.767,SofularC13,gokturketal11C13,control
-6541.4468085106,-9.657,SofularC13,gokturketal11C13,control
-6544.26595744677,-9.775,SofularC13,gokturketal11C13,control
-6547.08510638294,-9.733,SofularC13,gokturketal11C13,control
-6549.90425531911,-9.887,SofularC13,gokturketal11C13,control
-6552.72340425528,-9.916,SofularC13,gokturketal11C13,control
-6555.54255319145,-9.608,SofularC13,gokturketal11C13,control
-6558.36170212762,-9.472,SofularC13,gokturketal11C13,control
-6561.18085106379,-9.488,SofularC13,gokturketal11C13,control
-6563.99999999996,-9.832,SofularC13,gokturketal11C13,control
-6566.81914893613,-9.891,SofularC13,gokturketal11C13,control
-6569.6382978723,-10.079,SofularC13,gokturketal11C13,control
-6572.45744680847,-10.279,SofularC13,gokturketal11C13,control
-6575.27659574464,-10.134,SofularC13,gokturketal11C13,control
-6578.09574468081,-10.108,SofularC13,gokturketal11C13,control
-6580.91489361698,-10.122,SofularC13,gokturketal11C13,control
-6583.73404255315,-10.012,SofularC13,gokturketal11C13,control
-6586.55319148932,-10.215,SofularC13,gokturketal11C13,control
-6589.37234042549,-9.852,SofularC13,gokturketal11C13,control
-6592.19148936166,-9.978,SofularC13,gokturketal11C13,control
-6595.01063829783,-9.826,SofularC13,gokturketal11C13,control
-6597.829787234,-10.164,SofularC13,gokturketal11C13,control
-6600.64893617017,-10.346,SofularC13,gokturketal11C13,control
-6603.46808510633,-9.877,SofularC13,gokturketal11C13,control
-6606.2872340425,-9.94,SofularC13,gokturketal11C13,control
-6609.10638297867,-9.901,SofularC13,gokturketal11C13,control
-6611.92553191484,-9.893,SofularC13,gokturketal11C13,control
-6614.74468085101,-9.905,SofularC13,gokturketal11C13,control
-6617.56382978718,-9.91,SofularC13,gokturketal11C13,control
-6620.38297872335,-10.249,SofularC13,gokturketal11C13,control
-6623.20212765952,-9.753,SofularC13,gokturketal11C13,control
-6626.02127659569,-9.935,SofularC13,gokturketal11C13,control
-6628.84042553186,-9.622,SofularC13,gokturketal11C13,control
-6631.65957446803,-9.511,SofularC13,gokturketal11C13,control
-6634.4787234042,-10.117,SofularC13,gokturketal11C13,control
-6637.29787234037,-9.727,SofularC13,gokturketal11C13,control
-6640.11702127654,-9.751,SofularC13,gokturketal11C13,control
-6642.93617021271,-9.782,SofularC13,gokturketal11C13,control
-6645.75531914888,-9.64,SofularC13,gokturketal11C13,control
-6648.57446808505,-9.636,SofularC13,gokturketal11C13,control
-6651.39361702122,-9.628,SofularC13,gokturketal11C13,control
-6654.21276595739,-9.651,SofularC13,gokturketal11C13,control
-6657.03191489356,-9.879,SofularC13,gokturketal11C13,control
-6659.85106382973,-9.886,SofularC13,gokturketal11C13,control
-6662.6702127659,-9.753,SofularC13,gokturketal11C13,control
-6665.48936170207,-10.062,SofularC13,gokturketal11C13,control
-6668.30851063824,-10.071,SofularC13,gokturketal11C13,control
-6671.12765957441,-9.986,SofularC13,gokturketal11C13,control
-6673.94680851058,-10.01,SofularC13,gokturketal11C13,control
-6676.76595744675,-9.857,SofularC13,gokturketal11C13,control
-6679.58510638292,-9.864,SofularC13,gokturketal11C13,control
-6682.40425531909,-9.991,SofularC13,gokturketal11C13,control
-6685.22340425526,-10.216,SofularC13,gokturketal11C13,control
-6688.04255319143,-10.204,SofularC13,gokturketal11C13,control
-6690.8617021276,-9.99,SofularC13,gokturketal11C13,control
-6693.68085106377,-10.161,SofularC13,gokturketal11C13,control
-6696.49999999994,-10.407,SofularC13,gokturketal11C13,control
-6699.31914893611,-10.289,SofularC13,gokturketal11C13,control
-6702.13829787228,-10.216,SofularC13,gokturketal11C13,control
-6704.95744680845,-10.033,SofularC13,gokturketal11C13,control
-6707.77659574462,-9.921,SofularC13,gokturketal11C13,control
