Age,Data,Variable,Author
-4196.43,8.1457,lakevanVan9010,lemckesturm97
-4202.28,7.7053,lakevanVan9010,lemckesturm97
-4208.13,7.265,lakevanVan9010,lemckesturm97
-4213.98,6.8247,lakevanVan9010,lemckesturm97
-4219.83,6.3843,lakevanVan9010,lemckesturm97
-4225.68,5.944,lakevanVan9010,lemckesturm97
-4275.41,5.6267,lakevanVan9010,lemckesturm97
-4334.91,5.3385,lakevanVan9010,lemckesturm97
-4361.13,5.7633,lakevanVan9010,lemckesturm97
-4387.34,6.1882,lakevanVan9010,lemckesturm97
-4413.56,6.613,lakevanVan9010,lemckesturm97
-4439.77,7.0379,lakevanVan9010,lemckesturm97
-4488.33,6.7031,lakevanVan9010,lemckesturm97
-4547.1,6.3555,lakevanVan9010,lemckesturm97
-4617.64,6.2186,lakevanVan9010,lemckesturm97
-4687.22,6.5283,lakevanVan9010,lemckesturm97
-4756.62,6.5158,lakevanVan9010,lemckesturm97
-4818.48,6.4048,lakevanVan9010,lemckesturm97
-4861.7,6.8003,lakevanVan9010,lemckesturm97
-4913.37,7.0933,lakevanVan9010,lemckesturm97
-5003.44,6.9214,lakevanVan9010,lemckesturm97
-5058.27,7.1789,lakevanVan9010,lemckesturm97
-5074.69,6.958,lakevanVan9010,lemckesturm97
-5081.43,6.5179,lakevanVan9010,lemckesturm97
-5088.17,6.0778,lakevanVan9010,lemckesturm97
-5094.91,5.6377,lakevanVan9010,lemckesturm97
-5101.65,5.1977,lakevanVan9010,lemckesturm97
-5108.39,4.7576,lakevanVan9010,lemckesturm97
-5115.13,4.3175,lakevanVan9010,lemckesturm97
-5121.87,3.8774,lakevanVan9010,lemckesturm97
-5128.61,3.4374,lakevanVan9010,lemckesturm97
-5146.66,3.5247,lakevanVan9010,lemckesturm97
-5174.83,3.9466,lakevanVan9010,lemckesturm97
-5209.46,4.3429,lakevanVan9010,lemckesturm97
-5257.45,3.9585,lakevanVan9010,lemckesturm97
-5323.27,3.6453,lakevanVan9010,lemckesturm97
-5337.38,4.0817,lakevanVan9010,lemckesturm97
-5351.5,4.5181,lakevanVan9010,lemckesturm97
-5365.61,4.9546,lakevanVan9010,lemckesturm97
-5379.72,5.391,lakevanVan9010,lemckesturm97
-5393.84,5.8274,lakevanVan9010,lemckesturm97
-5418.26,5.9006,lakevanVan9010,lemckesturm97
-5456.29,5.4942,lakevanVan9010,lemckesturm97
-5489.7,5.5315,lakevanVan9010,lemckesturm97
-5519.1,5.9521,lakevanVan9010,lemckesturm97
-5591.47,5.8195,lakevanVan9010,lemckesturm97
-5672.65,5.5734,lakevanVan9010,lemckesturm97
-5752.53,5.5742,lakevanVan9010,lemckesturm97
-5817.18,5.8784,lakevanVan9010,lemckesturm97
-5840.54,6.3066,lakevanVan9010,lemckesturm97
-5863.85,6.7152,lakevanVan9010,lemckesturm97
-5885.05,6.2845,lakevanVan9010,lemckesturm97
-5906.26,5.8539,lakevanVan9010,lemckesturm97
-5927.46,5.4232,lakevanVan9010,lemckesturm97
-5949.73,5.0432,lakevanVan9010,lemckesturm97
-5988.51,5.4479,lakevanVan9010,lemckesturm97
-6027.29,5.8527,lakevanVan9010,lemckesturm97
-6042.43,5.6091,lakevanVan9010,lemckesturm97
-6050.41,5.1695,lakevanVan9010,lemckesturm97
-6058.4,4.7298,lakevanVan9010,lemckesturm97
-6066.39,4.2902,lakevanVan9010,lemckesturm97
-6074.37,3.8505,lakevanVan9010,lemckesturm97
-6082.36,3.4108,lakevanVan9010,lemckesturm97
-6090.34,2.9712,lakevanVan9010,lemckesturm97
-6098.33,2.5315,lakevanVan9010,lemckesturm97
-6106.32,2.0919,lakevanVan9010,lemckesturm97
-6114.3,1.6522,lakevanVan9010,lemckesturm97
-6124.4,1.7528,lakevanVan9010,lemckesturm97
-6135.81,2.1908,lakevanVan9010,lemckesturm97
-6147.22,2.6289,lakevanVan9010,lemckesturm97
-6158.63,3.0669,lakevanVan9010,lemckesturm97
-6170.04,3.505,lakevanVan9010,lemckesturm97
-6181.46,3.943,lakevanVan9010,lemckesturm97
-6192.87,4.3811,lakevanVan9010,lemckesturm97
-6204.28,4.8191,lakevanVan9010,lemckesturm97
-6215.69,5.2572,lakevanVan9010,lemckesturm97
-6280.09,5.5156,lakevanVan9010,lemckesturm97
-6367.12,5.6027,lakevanVan9010,lemckesturm97
-6445.04,5.7782,lakevanVan9010,lemckesturm97
-6532.14,5.6836,lakevanVan9010,lemckesturm97
-6570.88,5.2785,lakevanVan9010,lemckesturm97
-6609.62,4.8733,lakevanVan9010,lemckesturm97
-6638.37,4.8164,lakevanVan9010,lemckesturm97
-6652.96,5.2525,lakevanVan9010,lemckesturm97
-6667.56,5.6886,lakevanVan9010,lemckesturm97
-6682.16,6.1247,lakevanVan9010,lemckesturm97
-6696.76,6.5608,lakevanVan9010,lemckesturm97
-6711.36,6.9969,lakevanVan9010,lemckesturm97
-6730.83,7.2368,lakevanVan9010,lemckesturm97
-6766.5,6.826,lakevanVan9010,lemckesturm97
-6807.73,6.4397,lakevanVan9010,lemckesturm97
-6897.99,6.2699,lakevanVan9010,lemckesturm97
-6940.26,5.9256,lakevanVan9010,lemckesturm97
-6957.9,5.4916,lakevanVan9010,lemckesturm97
-6975.54,5.0577,lakevanVan9010,lemckesturm97
-7071.65,5.1352,lakevanVan9010,lemckesturm97
-7161.37,5.2974,lakevanVan9010,lemckesturm97
-7203.56,5.6493,lakevanVan9010,lemckesturm97
-7220.58,6.0836,lakevanVan9010,lemckesturm97
-7237.61,6.5179,lakevanVan9010,lemckesturm97
-7254.63,6.9522,lakevanVan9010,lemckesturm97
-7271.66,7.3865,lakevanVan9010,lemckesturm97
-7288.47,7.6345,lakevanVan9010,lemckesturm97
-7304.52,7.1994,lakevanVan9010,lemckesturm97
-7320.56,6.7642,lakevanVan9010,lemckesturm97
-7336.6,6.329,lakevanVan9010,lemckesturm97
-7352.65,5.8938,lakevanVan9010,lemckesturm97
-7368.69,5.4586,lakevanVan9010,lemckesturm97
-7447.28,5.6831,lakevanVan9010,lemckesturm97
-7490.64,5.5081,lakevanVan9010,lemckesturm97
-7511.3,5.0769,lakevanVan9010,lemckesturm97
-7531.96,4.6457,lakevanVan9010,lemckesturm97
-7552.63,4.2145,lakevanVan9010,lemckesturm97
-7575.38,3.9343,lakevanVan9010,lemckesturm97
-7607.74,4.3504,lakevanVan9010,lemckesturm97
-7640.1,4.7665,lakevanVan9010,lemckesturm97
-7679.11,5.1667,lakevanVan9010,lemckesturm97
-7737.65,5.5197,lakevanVan9010,lemckesturm97
-7769.01,5.3484,lakevanVan9010,lemckesturm97
-7786.76,4.9146,lakevanVan9010,lemckesturm97
-7804.51,4.4808,lakevanVan9010,lemckesturm97
-7822.26,4.047,lakevanVan9010,lemckesturm97
-7844.63,3.7336,lakevanVan9010,lemckesturm97
-7893.62,4.1152,lakevanVan9010,lemckesturm97
-7963.28,4.3722,lakevanVan9010,lemckesturm97
-3520,1677.17673878062,neorlake,sharifietal15_9sg_9sm
-3561,2088.54296160877,neorlake,sharifietal15_9sg_9sm
-3602,2711.9883741569,neorlake,sharifietal15_9sg_9sm
-3643,3108.02659202239,neorlake,sharifietal15_9sg_9sm
-3683,2612.98215535339,neorlake,sharifietal15_9sg_9sm
-3724,2349.61599219027,neorlake,sharifietal15_9sg_9sm
-3765,2047.37294332724,neorlake,sharifietal15_9sg_9sm
-3806,2197.65155393053,neorlake,sharifietal15_9sg_9sm
-3847,1894.13052029322,neorlake,sharifietal15_9sg_9sm
-3888,2001.25013409619,neorlake,sharifietal15_9sg_9sm
-3929,1983.70146252285,neorlake,sharifietal15_9sg_9sm
-3970,3124.67550274223,neorlake,sharifietal15_9sg_9sm
-4002,4047.26487523992,neorlake,sharifietal15_9sg_9sm
-4018,4185.30835380835,neorlake,sharifietal15_9sg_9sm
-4034,2875.63829787234,neorlake,sharifietal15_9sg_9sm
-4049,2155.74968710889,neorlake,sharifietal15_9sg_9sm
-4065,1923.55651105651,neorlake,sharifietal15_9sg_9sm
-4081,1272.56737588652,neorlake,sharifietal15_9sg_9sm
-4096,1350.59397163121,neorlake,sharifietal15_9sg_9sm
-4112,1516.55555555556,neorlake,sharifietal15_9sg_9sm
-4128,2155.7890070922,neorlake,sharifietal15_9sg_9sm
-4143,2782.19680851064,neorlake,sharifietal15_9sg_9sm
-4159,3922.90847665848,neorlake,sharifietal15_9sg_9sm
-4181,4488.77777777778,neorlake,sharifietal15_9sg_9sm
-4208,3809.17037366548,neorlake,sharifietal15_9sg_9sm
-4234,3437.33333333333,neorlake,sharifietal15_9sg_9sm
-4261,2152.66666666667,neorlake,sharifietal15_9sg_9sm
-4288,2577.44444444444,neorlake,sharifietal15_9sg_9sm
-4314,2865.79371584699,neorlake,sharifietal15_9sg_9sm
-4341,2216,neorlake,sharifietal15_9sg_9sm
-4368,2661.33333333333,neorlake,sharifietal15_9sg_9sm
-4395,2249.97678417885,neorlake,sharifietal15_9sg_9sm
-4421,2170.11111111111,neorlake,sharifietal15_9sg_9sm
-4448,1921.33333333333,neorlake,sharifietal15_9sg_9sm
-4475,2136.11111111111,neorlake,sharifietal15_9sg_9sm
-4501,2120.72811059908,neorlake,sharifietal15_9sg_9sm
-4528,2406.88888888889,neorlake,sharifietal15_9sg_9sm
-4555,2214.66666666667,neorlake,sharifietal15_9sg_9sm
-4582,1854.55555555556,neorlake,sharifietal15_9sg_9sm
-4608,2163.22222222222,neorlake,sharifietal15_9sg_9sm
-4635,1769.88888888889,neorlake,sharifietal15_9sg_9sm
-4662,2560.77777777778,neorlake,sharifietal15_9sg_9sm
-4689,2181.15115207373,neorlake,sharifietal15_9sg_9sm
-4715,1740.77777777778,neorlake,sharifietal15_9sg_9sm
-4742,1875.88888888889,neorlake,sharifietal15_9sg_9sm
-4769,1724.33333333333,neorlake,sharifietal15_9sg_9sm
-4795,1861.80932932072,neorlake,sharifietal15_9sg_9sm
-4822,1819.44444444444,neorlake,sharifietal15_9sg_9sm
-4849,1817.88888888889,neorlake,sharifietal15_9sg_9sm
-4876,1680.30601092896,neorlake,sharifietal15_9sg_9sm
-4902,1902,neorlake,sharifietal15_9sg_9sm
-4929,1969.55555555556,neorlake,sharifietal15_9sg_9sm
-4956,2185.44444444444,neorlake,sharifietal15_9sg_9sm
-4982,2431.16147686833,neorlake,sharifietal15_9sg_9sm
-5009,2809.44444444444,neorlake,sharifietal15_9sg_9sm
-5034,3334.78639053254,neorlake,sharifietal15_9sg_9sm
-5056,4711.32603550296,neorlake,sharifietal15_9sg_9sm
-5078,5797.58579881657,neorlake,sharifietal15_9sg_9sm
-5100,6154.79956896552,neorlake,sharifietal15_9sg_9sm
-5122,7006.54679802956,neorlake,sharifietal15_9sg_9sm
-5144,7848.16717980296,neorlake,sharifietal15_9sg_9sm
-5166,7645.83928571428,neorlake,sharifietal15_9sg_9sm
-5188,8369.88888888889,neorlake,sharifietal15_9sg_9sm
-5210,8472.55555555555,neorlake,sharifietal15_9sg_9sm
-5232,8725.66666666667,neorlake,sharifietal15_9sg_9sm
-5254,8063.22222222222,neorlake,sharifietal15_9sg_9sm
-5276,7710.21551724138,neorlake,sharifietal15_9sg_9sm
-5298,7863.76323891626,neorlake,sharifietal15_9sg_9sm
-5320,7754.13177339902,neorlake,sharifietal15_9sg_9sm
-5342,8319.68903940887,neorlake,sharifietal15_9sg_9sm
-5364,7566.19088669951,neorlake,sharifietal15_9sg_9sm
-5386,7061.21360946745,neorlake,sharifietal15_9sg_9sm
-5408,7525.87218934911,neorlake,sharifietal15_9sg_9sm
-5435,7385.25369075369,neorlake,sharifietal15_9sg_9sm
-5457,7858.27062807882,neorlake,sharifietal15_9sg_9sm
-5479,7743.2426035503,neorlake,sharifietal15_9sg_9sm
-5501,8327.34142011834,neorlake,sharifietal15_9sg_9sm
-5523,8519.94437869822,neorlake,sharifietal15_9sg_9sm
-5545,8168.28047337278,neorlake,sharifietal15_9sg_9sm
-5567,8269.48224852071,neorlake,sharifietal15_9sg_9sm
-5589,7813.18445692884,neorlake,sharifietal15_9sg_9sm
-5611,7844.27996254682,neorlake,sharifietal15_9sg_9sm
-5633,8174.7968164794,neorlake,sharifietal15_9sg_9sm
-5655,7802.6872659176,neorlake,sharifietal15_9sg_9sm
-5690,4904.63611146537,neorlake,sharifietal15_9sg_9sm
-5768,6183.54396139975,neorlake,sharifietal15_9sg_9sm
-5847,7053.71056751468,neorlake,sharifietal15_9sg_9sm
-5925,5878.31158962905,neorlake,sharifietal15_9sg_9sm
-6003,4839.3048542743,neorlake,sharifietal15_9sg_9sm
-6082,6821.37720156556,neorlake,sharifietal15_9sg_9sm
-6160,4819.34545542824,neorlake,sharifietal15_9sg_9sm
-6232,2529.82620452311,neorlake,sharifietal15_9sg_9sm
-6252,2050.47242206235,neorlake,sharifietal15_9sg_9sm
-6271,1776.22519685039,neorlake,sharifietal15_9sg_9sm
-6291,1695.22811773819,neorlake,sharifietal15_9sg_9sm
-6311,1818.32125984252,neorlake,sharifietal15_9sg_9sm
-6330,1454.35708752905,neorlake,sharifietal15_9sg_9sm
-6350,1525.64268585132,neorlake,sharifietal15_9sg_9sm
-6369,1382.5551558753,neorlake,sharifietal15_9sg_9sm
-6389,1525.70604182804,neorlake,sharifietal15_9sg_9sm
-6408,1513.0157480315,neorlake,sharifietal15_9sg_9sm
-6428,1623.24632068164,neorlake,sharifietal15_9sg_9sm
-6448,1607.55275590551,neorlake,sharifietal15_9sg_9sm
-6467,1534.85939849624,neorlake,sharifietal15_9sg_9sm
-6487,1463.5071942446,neorlake,sharifietal15_9sg_9sm
-6506,1468.70708661417,neorlake,sharifietal15_9sg_9sm
-6526,1619.3803253292,neorlake,sharifietal15_9sg_9sm
-6546,1612.38582677165,neorlake,sharifietal15_9sg_9sm
-6565,1478.37993803253,neorlake,sharifietal15_9sg_9sm
-6585,1447.84892086331,neorlake,sharifietal15_9sg_9sm
-6604,2116.56354916067,neorlake,sharifietal15_9sg_9sm
-6624,1726.88690937258,neorlake,sharifietal15_9sg_9sm
-6643,1582.14803149606,neorlake,sharifietal15_9sg_9sm
-6663,1540.06003098373,neorlake,sharifietal15_9sg_9sm
-6683,1370.92440944882,neorlake,sharifietal15_9sg_9sm
-6702,1453.68105515587,neorlake,sharifietal15_9sg_9sm
-6722,1574.55639097744,neorlake,sharifietal15_9sg_9sm
-6741,1094.25196850394,neorlake,sharifietal15_9sg_9sm
-6761,1552.11111111111,neorlake,sharifietal15_9sg_9sm
-6781,1672.99527559055,neorlake,sharifietal15_9sg_9sm
-6800,1841.21278195489,neorlake,sharifietal15_9sg_9sm
-6820,2049.02757793765,neorlake,sharifietal15_9sg_9sm
-6839,1858.72125984252,neorlake,sharifietal15_9sg_9sm
-6859,1869.62858249419,neorlake,sharifietal15_9sg_9sm
-6878,1758.22047244094,neorlake,sharifietal15_9sg_9sm
-6898,1866.77924089853,neorlake,sharifietal15_9sg_9sm
-6918,1534.59212598425,neorlake,sharifietal15_9sg_9sm
-6937,1806.45390070922,neorlake,sharifietal15_9sg_9sm
-6961,2869.15037593985,neorlake,sharifietal15_9sg_9sm
-6981,2446.01318944844,neorlake,sharifietal15_9sg_9sm
-7000,1692.93070866142,neorlake,sharifietal15_9sg_9sm
-7020,1606.91789310612,neorlake,sharifietal15_9sg_9sm
-7040,1598.73700787402,neorlake,sharifietal15_9sg_9sm
-7059,1673.9144074361,neorlake,sharifietal15_9sg_9sm
-7082,1821.11111111111,neorlake,sharifietal15_9sg_9sm
-7108,1930.8888650043,neorlake,sharifietal15_9sg_9sm
-7135,1999,neorlake,sharifietal15_9sg_9sm
-7161,1770.18460854092,neorlake,sharifietal15_9sg_9sm
-7188,1902.77777777778,neorlake,sharifietal15_9sg_9sm
-7214,2224.33732718894,neorlake,sharifietal15_9sg_9sm
-7241,2321.22222222222,neorlake,sharifietal15_9sg_9sm
-7268,2444.22949308756,neorlake,sharifietal15_9sg_9sm
-7294,2505.88888888889,neorlake,sharifietal15_9sg_9sm
-7321,2047.56352459016,neorlake,sharifietal15_9sg_9sm
-7347,2172.77777777778,neorlake,sharifietal15_9sg_9sm
-7374,2274.18078245916,neorlake,sharifietal15_9sg_9sm
-7400,2087.77777777778,neorlake,sharifietal15_9sg_9sm
-7427,3125,neorlake,sharifietal15_9sg_9sm
-7453,5629.33333333333,neorlake,sharifietal15_9sg_9sm
-7478,7569.71301775148,neorlake,sharifietal15_9sg_9sm
-1481.4,-5.04885288955,skalamarionMARL,psomiadisetal18
-1489.6,-5.649712928,skalamarionMARL,psomiadisetal18
-1497.9,-5.61338428714,skalamarionMARL,psomiadisetal18
-1506.1,-5.11262402891,skalamarionMARL,psomiadisetal18
-1514.3,-5.09798802971,skalamarionMARL,psomiadisetal18
-1522.5,-5.66304214155,skalamarionMARL,psomiadisetal18
-1530.9,-5.96177383717,skalamarionMARL,psomiadisetal18
-1539.2,-6.18272658538,skalamarionMARL,psomiadisetal18
-1547.3,-6.1383082494,skalamarionMARL,psomiadisetal18
-1566.9,-5.88413666018,skalamarionMARL,psomiadisetal18
-1586.8,-5.90938297935,skalamarionMARL,psomiadisetal18
-1606.5,-6.0961677768,skalamarionMARL,psomiadisetal18
-1626.3,-5.62169064929,skalamarionMARL,psomiadisetal18
-1646.1,-5.59032794725,skalamarionMARL,psomiadisetal18
-1705.2,-6.30078915672,skalamarionMARL,psomiadisetal18
-1729.4,-5.91579598781,skalamarionMARL,psomiadisetal18
-1753.5,-5.98540198468,skalamarionMARL,psomiadisetal18
-1777.8,-5.93883797298,skalamarionMARL,psomiadisetal18
-1801.9,-5.94235827627,skalamarionMARL,psomiadisetal18
-1850.6,-6.02236516923,skalamarionMARL,psomiadisetal18
-1899.4,-5.98108161246,skalamarionMARL,psomiadisetal18
-1912.1,-5.70457779039,skalamarionMARL,psomiadisetal18
-1924.9,-5.63833208302,skalamarionMARL,psomiadisetal18
-1937.7,-5.88987375449,skalamarionMARL,psomiadisetal18
-1950.3,-5.85435069401,skalamarionMARL,psomiadisetal18
-1962.8,-6.36382487374,skalamarionMARL,psomiadisetal18
-1975.2,-5.82657950725,skalamarionMARL,psomiadisetal18
-1987.4,-5.88370114575,skalamarionMARL,psomiadisetal18
-1999.7,-5.58450454586,skalamarionMARL,psomiadisetal18
-2007.9,-5.35475980599,skalamarionMARL,psomiadisetal18
-2024.4,-5.06889997632,skalamarionMARL,psomiadisetal18
-2032.6,-4.92898970758,skalamarionMARL,psomiadisetal18
-2040.7,-5.80851195815,skalamarionMARL,psomiadisetal18
-2048.8,-5.44836883472,skalamarionMARL,psomiadisetal18
-2056.8,-5.43998092892,skalamarionMARL,psomiadisetal18
-2064.9,-5.66880299915,skalamarionMARL,psomiadisetal18
-2073.4,-5.65102063885,skalamarionMARL,psomiadisetal18
-2090.4,-5.62820553507,skalamarionMARL,psomiadisetal18
-2099,-5.00648722353,skalamarionMARL,psomiadisetal18
-2107.6,-5.51029120343,skalamarionMARL,psomiadisetal18
-2116.1,-5.58321020052,skalamarionMARL,psomiadisetal18
-2124.7,-5.45036504582,skalamarionMARL,psomiadisetal18
-2149.2,-5.27730395939,skalamarionMARL,psomiadisetal18
-2181.4,-5.26952593304,skalamarionMARL,psomiadisetal18
-2197.4,-5.29232969213,skalamarionMARL,psomiadisetal18
-2213.5,-5.17618961676,skalamarionMARL,psomiadisetal18
-2229.5,-4.92163602691,skalamarionMARL,psomiadisetal18
-2245.3,-5.50587187028,skalamarionMARL,psomiadisetal18
-2261.1,-5.4734339649,skalamarionMARL,psomiadisetal18
-2277.6,-5.54741360195,skalamarionMARL,psomiadisetal18
-2311.2,-5.30346641168,skalamarionMARL,psomiadisetal18
-2328,-5.15282819253,skalamarionMARL,psomiadisetal18
-2344.6,-4.62496325744,skalamarionMARL,psomiadisetal18
-2377,-5.16321180176,skalamarionMARL,psomiadisetal18
-2393.1,-5.66058668427,skalamarionMARL,psomiadisetal18
-2412.4,-5.52578855707,skalamarionMARL,psomiadisetal18
-2431.5,-5.37484863732,skalamarionMARL,psomiadisetal18
-2470.2,-5.0825972355,skalamarionMARL,psomiadisetal18
-2489.5,-5.53162225753,skalamarionMARL,psomiadisetal18
-2509.1,-5.38957448315,skalamarionMARL,psomiadisetal18
-2528.7,-5.22343673534,skalamarionMARL,psomiadisetal18
-2548.4,-5.10553557227,skalamarionMARL,psomiadisetal18
-2582.3,-5.3442641883,skalamarionMARL,psomiadisetal18
-2650,-5.7248706651,skalamarionMARL,psomiadisetal18
-2683.6,-6.68846826562,skalamarionMARL,psomiadisetal18
-2717,-6.3699044597,skalamarionMARL,psomiadisetal18
-2750.2,-5.83369117161,skalamarionMARL,psomiadisetal18
-2816.8,-5.67491779548,skalamarionMARL,psomiadisetal18
-2852.6,-6.59365626379,skalamarionMARL,psomiadisetal18
-2888.6,-5.69441132387,skalamarionMARL,psomiadisetal18
-2924.6,-6.25576843842,skalamarionMARL,psomiadisetal18
-2996.8,-6.14219744695,skalamarionMARL,psomiadisetal18
-3032.9,-5.95053933597,skalamarionMARL,psomiadisetal18
-3104.8,-6.11394595653,skalamarionMARL,psomiadisetal18
-3128.2,-5.89019415245,skalamarionMARL,psomiadisetal18
-3151.6,-5.60541912906,skalamarionMARL,psomiadisetal18
-3175.4,-5.82804087353,skalamarionMARL,psomiadisetal18
-3199,-5.47629070477,skalamarionMARL,psomiadisetal18
-3222.7,-6.24480789162,skalamarionMARL,psomiadisetal18
-3246.6,-6.27183317095,skalamarionMARL,psomiadisetal18
-3294.2,-6.10082447068,skalamarionMARL,psomiadisetal18
-3301.6,-5.61482364921,skalamarionMARL,psomiadisetal18
-3309.1,-6.39946516238,skalamarionMARL,psomiadisetal18
-3324.3,-6.06638048723,skalamarionMARL,psomiadisetal18
-3339.5,-5.80967818417,skalamarionMARL,psomiadisetal18
-3347.2,-5.61652692311,skalamarionMARL,psomiadisetal18
-3364.1,-5.77833794428,skalamarionMARL,psomiadisetal18
-3373.4,-5.33435121251,skalamarionMARL,psomiadisetal18
-3382.6,-6.24929317958,skalamarionMARL,psomiadisetal18
-3391.9,-6.08470014436,skalamarionMARL,psomiadisetal18
-3410.1,-4.9808209364,skalamarionMARL,psomiadisetal18
-3419.1,-5.73472830714,skalamarionMARL,psomiadisetal18
-3437.4,-5.28850999964,skalamarionMARL,psomiadisetal18
-3446.6,-4.94702849593,skalamarionMARL,psomiadisetal18
-3455.8,-5.12073349695,skalamarionMARL,psomiadisetal18
-3464.9,-4.60851124139,skalamarionMARL,psomiadisetal18
-3483.3,-5.75310665195,skalamarionMARL,psomiadisetal18
-3492.5,-5.4414652565,skalamarionMARL,psomiadisetal18
-3501.5,-5.18298272939,skalamarionMARL,psomiadisetal18
-3508.5,-4.96113832195,skalamarionMARL,psomiadisetal18
-3515.6,-5.14622603976,skalamarionMARL,psomiadisetal18
-3522.6,-4.89347439437,skalamarionMARL,psomiadisetal18
-3529.6,-4.85335822235,skalamarionMARL,psomiadisetal18
-3536.7,-5.62641188816,skalamarionMARL,psomiadisetal18
-3543.8,-5.46234390016,skalamarionMARL,psomiadisetal18
-3551,-5.81666913247,skalamarionMARL,psomiadisetal18
-3557.9,-5.96725735621,skalamarionMARL,psomiadisetal18
-3561.6,-5.9189612865,skalamarionMARL,psomiadisetal18
-3565.2,-4.98323456429,skalamarionMARL,psomiadisetal18
-3569,-4.62467283463,skalamarionMARL,psomiadisetal18
-3572.8,-4.97630211409,skalamarionMARL,psomiadisetal18
-3576.5,-5.18446818808,skalamarionMARL,psomiadisetal18
-3580.2,-5.30982999581,skalamarionMARL,psomiadisetal18
-3583.9,-5.40418834572,skalamarionMARL,psomiadisetal18
-3587.6,-5.58452833489,skalamarionMARL,psomiadisetal18
-3591.3,-4.94703176881,skalamarionMARL,psomiadisetal18
-3594.8,-5.62961293441,skalamarionMARL,psomiadisetal18
-3602.2,-5.39623864377,skalamarionMARL,psomiadisetal18
-3605.7,-6.09835860619,skalamarionMARL,psomiadisetal18
-3609.2,-5.65605060874,skalamarionMARL,psomiadisetal18
-3612.7,-5.87496976809,skalamarionMARL,psomiadisetal18
-3619.6,-5.88398520523,skalamarionMARL,psomiadisetal18
-3622.9,-5.9664555332,skalamarionMARL,psomiadisetal18
-3626.1,-5.90178784061,skalamarionMARL,psomiadisetal18
-3632.5,-5.42020372985,skalamarionMARL,psomiadisetal18
-3635.6,-6.24471681047,skalamarionMARL,psomiadisetal18
-3638.8,-5.97197130698,skalamarionMARL,psomiadisetal18
-3645.6,-6.08323777807,skalamarionMARL,psomiadisetal18
-3649.4,-5.49514217363,skalamarionMARL,psomiadisetal18
-3653,-5.86812260064,skalamarionMARL,psomiadisetal18
-3660.3,-5.6692694459,skalamarionMARL,psomiadisetal18
-3664.1,-5.52747601993,skalamarionMARL,psomiadisetal18
-3667.9,-6.1003556967,skalamarionMARL,psomiadisetal18
-3681.7,-5.91776456466,skalamarionMARL,psomiadisetal18
-3701.7,-5.28583845717,skalamarionMARL,psomiadisetal18
-3711.5,-5.11904714683,skalamarionMARL,psomiadisetal18
-3731.2,-5.20483078332,skalamarionMARL,psomiadisetal18
-3741,-5.41930824361,skalamarionMARL,psomiadisetal18
-3760.5,-5.12244542793,skalamarionMARL,psomiadisetal18
-3770.7,-4.79317954272,skalamarionMARL,psomiadisetal18
-3791.1,-4.7386233542,skalamarionMARL,psomiadisetal18
-3801.4,-4.99046353754,skalamarionMARL,psomiadisetal18
-3821.9,-6.00113070656,skalamarionMARL,psomiadisetal18
-3832.1,-5.06044975917,skalamarionMARL,psomiadisetal18
-3842.7,-5.37860234673,skalamarionMARL,psomiadisetal18
-3853.5,-5.51828088459,skalamarionMARL,psomiadisetal18
-3874.8,-5.30457492595,skalamarionMARL,psomiadisetal18
-3885.4,-4.38892425967,skalamarionMARL,psomiadisetal18
-3906.6,-5.57656020191,skalamarionMARL,psomiadisetal18
-3917.2,-4.93882994756,skalamarionMARL,psomiadisetal18
-3937.5,-5.82709708754,skalamarionMARL,psomiadisetal18
-3957.9,-5.85825476568,skalamarionMARL,psomiadisetal18
-3978.4,-6.0831002325,skalamarionMARL,psomiadisetal18
-3988.6,-5.53610988292,skalamarionMARL,psomiadisetal18
-3998.8,-6.37098989018,skalamarionMARL,psomiadisetal18
-4005.6,-5.70656606947,skalamarionMARL,psomiadisetal18
-4012.5,-6.08492231894,skalamarionMARL,psomiadisetal18
-4026.3,-5.73690380871,skalamarionMARL,psomiadisetal18
-4033.3,-6.32780644153,skalamarionMARL,psomiadisetal18
-4040.3,-6.40191144842,skalamarionMARL,psomiadisetal18
-4040.3,-5.77407437211,skalamarionMARL,psomiadisetal18
-4047.2,-6.28587666329,skalamarionMARL,psomiadisetal18
-4053.9,-5.92613382643,skalamarionMARL,psomiadisetal18
-4060.4,-5.84837476906,skalamarionMARL,psomiadisetal18
-4073.4,-5.52298732937,skalamarionMARL,psomiadisetal18
-4079.9,-5.77325843455,skalamarionMARL,psomiadisetal18
-4086.5,-5.49507247533,skalamarionMARL,psomiadisetal18
-4093,-5.46960782791,skalamarionMARL,psomiadisetal18
-4106,-5.81806221283,skalamarionMARL,psomiadisetal18
-4117.8,-6.12486308513,skalamarionMARL,psomiadisetal18
-4141.5,-5.90250683398,skalamarionMARL,psomiadisetal18
-4153.4,-5.26256536817,skalamarionMARL,psomiadisetal18
-4165.1,-6.00252776868,skalamarionMARL,psomiadisetal18
-4176.9,-5.79120181886,skalamarionMARL,psomiadisetal18
-4199.9,-5.49178129038,skalamarionMARL,psomiadisetal18
-4221.9,-5.91959411667,skalamarionMARL,psomiadisetal18
-4243.9,-4.97530510371,skalamarionMARL,psomiadisetal18
-4266,-5.91943261693,skalamarionMARL,psomiadisetal18
-4288.2,-5.74030880821,skalamarionMARL,psomiadisetal18
